# Injection truth table -- cmf2.00_n600_s2032  seed=2032
# observed-size cut FWHMSDbs in [15.0, 80.0] arcsec: 356 of 518 grid nodes retained
# Core mass function sampling:
# dN/dM proportional to M^(-2.00)  (dN/dlogM proportional to M^(-1.00))
# 600 reported masses drawn on [0.05, 6] M_sun; median 0.101 M_sun
# 1 of 600 draws discarded: the background column of the real source drawn lies outside every embedding rung
# 599 cores assigned to 67 distinct grid nodes
# drawn reported mass versus node reported mass M_SED4bs: median 0.101 versus 0.0643 M_sun, median |log10 ratio| 0.186 dex
# drawn contrast versus node contrast at the drawn column: median 1.218 versus 1.240, median |log10 ratio| 0.011 dex
# drawn observed size versus node size FWHMSDbs: median 40.6 versus 41.7 arcsec, median |log10 ratio| 0.061 dex
# target background column: median 4.88e+21 cm^-2 (5th 3.07e+21, 95th 1.54e+22)
# slope of the true masses M_BE actually assigned, above 0.10 M_sun: x = 1.67 +/- 0.10  (nominal input x = 1.00)
# slope of the true masses M_BE actually assigned, above 0.20 M_sun: x = 1.58 +/- 0.17  (nominal input x = 1.00)
# centers of injected cores must clear the footprints of the real sources by 18.2 arcsec; the footprints themselves cover 6.5% of the field
# sep_criterion=36.3"  scale_factor=1  local_Sigma/SD_emb in cm-2  T_BE in K  rho_BE in cm-3  M_BE in Msun  R_BE_as in arcsec (truncation radius of the sphere)  FWHM_SD in arcsec (observed major axis at half maximum of the model in the surface-density image, FWHMSDbs)
# id    model         x_pix  y_pix  local_Sigma  SD_emb       T_BE   rho_BE       M_BE    R_BE_as  FWHM_SD  scale
#----------------------------------------------------------------------------------------------------------------
  165  i01j06k08       934    280    3.146e+21    3.000e+21   13.60    7.757e-21  0.0683    41.90    68.40  1
  166  i01j06k08       182    937    3.833e+21    3.000e+21   13.60    7.757e-21  0.0683    41.90    68.40  1
  167  i01j06k08       282    937    3.954e+21    3.000e+21   13.60    7.757e-21  0.0683    41.90    68.40  1
  168  i01j06k08       624    135    3.903e+21    3.000e+21   13.60    7.757e-21  0.0683    41.90    68.40  1
  169  i01j06k08       886    903    4.198e+21    3.000e+21   13.60    7.757e-21  0.0683    41.90    68.40  1
  170  i01j06k08       281    805    4.133e+21    3.000e+21   13.60    7.757e-21  0.0683    41.90    68.40  1
  171  i01j06k08       932    197    2.829e+21    3.000e+21   13.60    7.757e-21  0.0683    41.90    68.40  1
  172  i01j06k08       804     52    3.175e+21    3.000e+21   13.60    7.757e-21  0.0683    41.90    68.40  1
  173  i01j06k08       652    874    3.950e+21    3.000e+21   13.60    7.757e-21  0.0683    41.90    68.40  1
  174  i01j06k08       884    238    2.687e+21    3.000e+21   13.60    7.757e-21  0.0683    41.90    68.40  1
  175  i01j06k08       842    111    2.883e+21    3.000e+21   13.60    7.757e-21  0.0683    41.90    68.40  1
  176  i01j06k08       729    288    3.923e+21    3.000e+21   13.60    7.757e-21  0.0683    41.90    68.40  1
  177  i01j06k08       703     46    3.195e+21    3.000e+21   13.60    7.757e-21  0.0683    41.90    68.40  1
  178  i01j06k08       601    937    3.959e+21    3.000e+21   13.60    7.757e-21  0.0683    41.90    68.40  1
  179  i01j06k08       868    297    3.215e+21    3.000e+21   13.60    7.757e-21  0.0683    41.90    68.40  1
  180  i01j06k08       783    293    3.304e+21    3.000e+21   13.60    7.757e-21  0.0683    41.90    68.40  1
  181  i01j06k08       926    233    2.753e+21    3.000e+21   13.60    7.757e-21  0.0683    41.90    68.40  1
  182  i01j06k08       335    776    3.988e+21    3.000e+21   13.60    7.757e-21  0.0683    41.90    68.40  1
  183  i01j06k08       228    937    3.981e+21    3.000e+21   13.60    7.757e-21  0.0683    41.90    68.40  1
  184  i01j06k08       176    906    4.024e+21    3.000e+21   13.60    7.757e-21  0.0683    41.90    68.40  1
  185  i04j13k06       269    276    4.310e+22    2.400e+22    8.10    9.957e-19  1.3734    67.07    34.57  1
  186  i04j12k03       190    216    2.532e+22    2.400e+22    7.22    1.838e-17  0.8943    62.91    20.19  1
  187  i03j11k07       224    144    1.434e+22    1.200e+22    9.42    2.387e-19  0.5824    34.79    45.97  1
  188  i03j11k07       735    545    1.522e+22    1.200e+22    9.42    2.387e-19  0.5824    34.79    45.97  1
  189  i03j11k07       218    321    1.580e+22    1.200e+22    9.42    2.387e-19  0.5824    34.79    45.97  1
  190  i05j14k05       293    313    3.839e+22    4.800e+22    7.31    2.655e-18  2.1084   144.43    26.66  1
  191  i04j10k07       179    434    1.894e+22    2.400e+22    8.51    1.667e-19  0.3795    31.58    44.57  1
  192  i03j10k07       791    513    1.632e+22    1.200e+22    9.58    1.701e-19  0.3793    30.72    44.03  1
  193  i03j10k07       559    479    1.381e+22    1.200e+22    9.58    1.701e-19  0.3793    30.72    44.03  1
  194  i03j10k07       727    509    1.657e+22    1.200e+22    9.58    1.701e-19  0.3793    30.72    44.03  1
  195  i03j10k07       356    533    1.059e+22    1.200e+22    9.58    1.701e-19  0.3793    30.72    44.03  1
  196  i03j10k07       566    370    1.338e+22    1.200e+22    9.58    1.701e-19  0.3793    30.72    44.03  1
  197  i03j10k07       593    383    1.333e+22    1.200e+22    9.58    1.701e-19  0.3793    30.72    44.03  1
  198  i03j10k07       268    399    1.206e+22    1.200e+22    9.58    1.701e-19  0.3793    30.72    44.03  1
  199  i03j10k07       561    529    1.199e+22    1.200e+22    9.58    1.701e-19  0.3793    30.72    44.03  1
  200  i03j10k07       283    380    1.475e+22    1.200e+22    9.58    1.701e-19  0.3793    30.72    44.03  1
  201  i02j10k07        85    747    7.306e+21    6.000e+21   10.67    1.710e-19  0.3794    30.14    43.84  1
  202  i04j09k07       216    536    1.836e+22    2.400e+22    8.57    1.129e-19  0.2468    29.15    43.29  1
  203  i03j09k07       838    757    1.244e+22    1.200e+22    9.72    1.145e-19  0.2471    28.64    43.00  1
  204  i03j09k07       289    401    1.118e+22    1.200e+22    9.72    1.145e-19  0.2471    28.64    43.00  1
  205  i03j09k07       740    653    9.846e+21    1.200e+22    9.72    1.145e-19  0.2471    28.64    43.00  1
  206  i03j09k07       276    464    1.298e+22    1.200e+22    9.72    1.145e-19  0.2471    28.64    43.00  1
  207  i03j09k07       678    457    1.283e+22    1.200e+22    9.72    1.145e-19  0.2471    28.64    43.00  1
  208  i02j09k07       115    936    5.197e+21    6.000e+21   10.96    1.158e-19  0.2469    28.19    42.64  1
  209  i02j09k07       179    672    6.938e+21    6.000e+21   10.96    1.158e-19  0.2469    28.19    42.64  1
  210  i02j09k07       456    868    5.222e+21    6.000e+21   10.96    1.158e-19  0.2469    28.19    42.64  1
  211  i02j09k07       305     37    8.968e+21    6.000e+21   10.96    1.158e-19  0.2469    28.19    42.64  1
  212  i02j09k07       815    834    8.232e+21    6.000e+21   10.96    1.158e-19  0.2469    28.19    42.64  1
  213  i02j09k07        71    491    8.107e+21    6.000e+21   10.96    1.158e-19  0.2469    28.19    42.64  1
  214  i02j09k07       882    513    9.163e+21    6.000e+21   10.96    1.158e-19  0.2469    28.19    42.64  1
  215  i02j09k07       788    890    7.034e+21    6.000e+21   10.96    1.158e-19  0.2469    28.19    42.64  1
  216  i03j08k07       657    413    1.225e+22    1.200e+22    9.84    7.507e-20  0.1608    27.53    42.39  1
  217  i03j08k07       345    507    1.290e+22    1.200e+22    9.84    7.507e-20  0.1608    27.53    42.39  1
  218  i03j08k07       151    172    1.217e+22    1.200e+22    9.84    7.507e-20  0.1608    27.53    42.39  1
  219  i03j08k07       582    469    1.179e+22    1.200e+22    9.84    7.507e-20  0.1608    27.53    42.39  1
  220  i02j08k07       735    565    8.116e+21    6.000e+21   11.21    7.568e-20  0.1608    27.25    42.21  1
  221  i02j08k07       389    605    6.399e+21    6.000e+21   11.21    7.568e-20  0.1608    27.25    42.21  1
  222  i02j08k07       114    769    5.862e+21    6.000e+21   11.21    7.568e-20  0.1608    27.25    42.21  1
  223  i02j08k07        57     39    8.889e+21    6.000e+21   11.21    7.568e-20  0.1608    27.25    42.21  1
  224  i02j08k07       370    170    7.314e+21    6.000e+21   11.21    7.568e-20  0.1608    27.25    42.21  1
  225  i02j08k07       718    141    5.437e+21    6.000e+21   11.21    7.568e-20  0.1608    27.25    42.21  1
  226  i02j08k07       559    113    5.992e+21    6.000e+21   11.21    7.568e-20  0.1608    27.25    42.21  1
  227  i02j08k07       771    168    7.647e+21    6.000e+21   11.21    7.568e-20  0.1608    27.25    42.21  1
  228  i02j08k07       899    691    6.381e+21    6.000e+21   11.21    7.568e-20  0.1608    27.25    42.21  1
  229  i02j08k07       414    589    6.426e+21    6.000e+21   11.21    7.568e-20  0.1608    27.25    42.21  1
