# Injection truth table -- cmf2.00_n600_s2032_iso  seed=2032
# observed-size cut FWHMSDbs in [15.0, 80.0] arcsec: 356 of 518 grid nodes retained
# Core mass function sampling:
# dN/dM proportional to M^(-2.00)  (dN/dlogM proportional to M^(-1.00))
# 600 reported masses drawn on [0.05, 6] M_sun; median 0.101 M_sun
# 1 of 600 draws discarded: the background column of the real source drawn lies outside every embedding rung
# 599 cores assigned to 67 distinct grid nodes
# drawn reported mass versus node reported mass M_SED4bs: median 0.101 versus 0.0643 M_sun, median |log10 ratio| 0.186 dex
# drawn contrast versus node contrast at the drawn column: median 1.218 versus 1.240, median |log10 ratio| 0.011 dex
# drawn observed size versus node size FWHMSDbs: median 40.6 versus 41.7 arcsec, median |log10 ratio| 0.061 dex
# target background column: median 4.88e+21 cm^-2 (5th 3.07e+21, 95th 1.54e+22)
# slope of the true masses M_BE actually assigned, above 0.10 M_sun: x = 1.67 +/- 0.10  (nominal input x = 1.00)
# slope of the true masses M_BE actually assigned, above 0.20 M_sun: x = 1.58 +/- 0.17  (nominal input x = 1.00)
# centers of injected cores must clear the footprints of the real sources by 18.2 arcsec; the footprints themselves cover 6.5% of the field
# sep_criterion=36.3"  scale_factor=1  local_Sigma/SD_emb in cm-2  T_BE in K  rho_BE in cm-3  M_BE in Msun  R_BE_as in arcsec (truncation radius of the sphere)  FWHM_SD in arcsec (observed major axis at half maximum of the model in the surface-density image, FWHMSDbs)
# id    model         x_pix  y_pix  local_Sigma  SD_emb       T_BE   rho_BE       M_BE    R_BE_as  FWHM_SD  scale
#----------------------------------------------------------------------------------------------------------------
  165  i02j07k07        77    455    7.440e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  166  i02j07k07       114    398    8.005e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  167  i02j07k07       312    103    8.240e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  168  i02j07k07       762    720    7.195e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  169  i02j07k07       905    644    7.561e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  170  i02j07k07       307    623    5.875e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  171  i02j07k07       884    851    5.679e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  172  i02j07k07       413    495    7.620e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  173  i01j06k07       172    844    4.189e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  174  i01j06k07       559     42    4.327e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  175  i01j07k07       657    937    4.080e+21    3.000e+21   12.94    4.994e-20  0.1047    26.48    41.65  1
  176  i01j05k07       751     80    3.229e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  177  i01j05k07       688    800    3.950e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  178  i01j05k07       627    876    4.259e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  179  i01j05k07       828     37    3.201e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  180  i01j05k07       768     53    3.166e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  181  i01j05k07       901    213    2.571e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  182  i01j05k07       903    343    3.099e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  183  i01j05k07       881    324    3.087e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  184  i01j05k07       413    830    4.101e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  185  i01j05k07       864     37    3.062e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  186  i01j05k07       571    147    4.046e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  187  i01j05k07       938     86    2.956e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  188  i01j05k07       524    630    4.348e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  189  i01j05k07       376    768    4.245e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  190  i01j05k07       939    255    3.010e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  191  i01j05k07       298    769    4.285e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  192  i01j05k07       939    454    4.308e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  193  i01j05k07       211    846    4.313e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  194  i01j05k07       934    874    4.318e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  195  i01j05k07       746    243    4.368e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  196  i01j05k07       868     65    2.819e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  197  i01j05k07       906    249    2.687e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  198  i02j06k07       703    303    4.787e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  199  i02j06k07       258    881    5.250e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  200  i02j06k07       179    612    7.538e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  201  i02j06k07       494    159    7.257e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  202  i02j06k07       351     53    7.575e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  203  i02j06k07       506    553    6.997e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  204  i02j06k07       447    319    7.563e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  205  i02j06k07       801    413    5.216e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  206  i02j06k07       521    910    5.366e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  207  i02j06k07       419    931    4.702e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  208  i02j06k07       255    663    5.331e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  209  i02j06k07       617    665    6.847e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  210  i02j06k07       911    495    5.309e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  211  i02j06k07       816    884    6.623e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  212  i02j06k07       595    303    6.390e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  213  i02j06k07       537    688    6.753e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  214  i02j06k07       730    823    5.743e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  215  i02j06k07        74    803    5.411e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  216  i02j06k07       695    569    7.555e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  217  i02j06k07        41    792    7.471e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  218  i02j06k07       575    269    6.490e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  219  i02j06k07       111    730    6.403e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  220  i02j06k07       494    618    5.743e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  221  i02j06k07       746    411    5.443e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  222  i02j06k07       522    188    7.336e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  223  i02j05k07       933    482    4.847e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  224  i02j05k07        67    416    5.518e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  225  i02j05k07       795    214    5.495e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  226  i02j05k07       606    231    4.796e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  227  i02j05k07       263    784    5.078e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  228  i02j05k07       344    666    5.081e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  229  i02j05k07       629    319    6.379e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
